Susceptible,Infected,Recover,Dead,Iter,Zone
19,28,120,39,78,7
6,34,104,54,78,8
17,39,98,48,78,9
8,52,103,56,79,0
7,46,105,42,79,1
11,31,97,42,79,2
14,36,98,55,79,3
12,39,105,39,79,4
12,45,111,44,79,5
16,31,80,58,79,6
19,27,119,40,79,7
6,33,105,54,79,8
17,39,99,47,79,9
9,49,105,58,80,0
7,44,109,41,80,1
11,27,99,44,80,2
13,34,101,55,80,3
12,38,106,39,80,4
10,39,115,48,80,5
16,31,79,58,80,6
20,26,119,41,80,7
5,31,105,54,80,8
16,36,100,50,80,9
8,48,109,61,81,0
7,40,112,41,81,1
11,24,101,45,81,2
13,33,100,54,81,3
12,39,104,39,81,4
11,36,115,49,81,5
15,28,81,60,81,6
20,25,120,41,81,7
6,28,106,54,81,8
14,35,105,50,81,9
8,46,112,61,82,0
7,36,114,43,82,1
12,23,101,46,82,2
13,32,101,55,82,3
12,33,106,43,82,4
11,34,116,49,82,5
14,30,79,59,82,6
17,27,120,40,82,7
6,26,109,54,82,8
13,34,109,49,82,9
8,44,114,62,83,0
6,32,115,46,83,1
11,22,102,47,83,2
13,31,101,54,83,3
12,32,108,43,83,4
11,29,116,52,83,5
14,29,80,59,83,6
16,28,119,40,83,7
6,23,113,58,83,8
13,33,109,49,83,9
8,42,116,64,84,0
6,28,120,48,84,1
10,21,103,48,84,2
13,31,101,54,84,3
10,28,112,44,84,4
11,28,115,52,84,5
13,28,83,58,84,6
16,29,120,38,84,7
6,22,113,58,84,8
13,33,108,49,84,9
7,40,118,65,85,0
6,27,122,50,85,1
10,19,104,48,85,2
13,30,100,56,85,3
10,27,111,44,85,4
10,27,116,52,85,5
13,25,85,58,85,6
15,28,120,41,85,7
7,20,115,57,85,8
13,33,109,49,85,9
7,37,120,64,86,0
5,28,121,49,86,1
9,19,104,48,86,2
13,29,99,59,86,3
10,26,112,44,86,4
10,27,118,52,86,5
13,23,85,57,86,6
12,27,126,43,86,7
6,20,117,57,86,8
13,32,109,50,86,9
