Susceptible,Infected,Recover,Dead,Iter,Zone
18,10,24,1,107,6
11,8,19,3,107,7
15,12,24,3,107,8
22,9,28,1,107,9
15,1,26,0,108,0
12,3,21,1,108,1
18,5,22,0,108,2
19,4,26,2,108,3
12,12,12,2,108,4
27,10,38,2,108,5
21,9,23,1,108,6
14,8,17,3,108,7
15,11,24,3,108,8
22,9,30,0,108,9
15,1,25,1,109,0
11,4,21,1,109,1
20,4,22,0,109,2
20,4,25,1,109,3
11,10,13,2,109,4
28,7,41,2,109,5
20,10,24,1,109,6
13,7,19,3,109,7
14,11,26,3,109,8
22,9,29,0,109,9
15,0,24,2,110,0
9,5,21,1,110,1
21,4,21,0,110,2
21,4,27,1,110,3
10,10,13,2,110,4
26,6,43,2,110,5
18,11,26,0,110,6
13,11,18,3,110,7
13,10,28,3,110,8
22,8,28,0,110,9
18,0,22,2,111,0
10,5,21,1,111,1
19,4,21,0,111,2
19,4,29,1,111,3
11,10,16,2,111,4
26,6,42,2,111,5
18,10,26,0,111,6
12,11,19,3,111,7
14,10,26,3,111,8
21,8,28,0,111,9
19,0,21,2,112,0
9,5,23,1,112,1
17,4,24,0,112,2
21,3,29,0,112,3
9,8,17,2,112,4
28,5,40,2,112,5
19,7,26,0,112,6
11,14,20,4,112,7
14,10,25,3,112,8
20,7,31,0,112,9
18,1,21,2,113,0
8,5,22,1,113,1
16,4,27,0,113,2
24,3,28,0,113,3
8,6,18,2,113,4
29,6,39,2,113,5
19,6,28,0,113,6
10,17,20,3,113,7
13,9,25,4,113,8
21,4,31,0,113,9
19,1,19,2,114,0
6,4,23,1,114,1
15,5,26,0,114,2
24,4,28,0,114,3
8,3,20,2,114,4
27,7,39,2,114,5
19,6,29,0,114,6
12,15,21,3,114,7
14,10,24,4,114,8
22,4,32,0,114,9
20,1,18,2,115,0
5,4,23,1,115,1
14,5,27,0,115,2
24,4,29,0,115,3
7,4,21,2,115,4
26,7,38,2,115,5
19,7,30,0,115,6
14,15,19,3,115,7
15,9,23,4,115,8
22,3,33,0,115,9
19,2,16,2,116,0
7,5,22,1,116,1
14,4,29,0,116,2
