Susceptible,Infected,Recover,Dead,Iter,Zone
7,2,129,51,110,7
5,5,108,50,110,8
9,5,118,61,110,9
9,7,138,65,111,0
6,8,131,55,111,1
7,4,145,45,111,2
6,4,145,55,111,3
6,6,123,58,111,4
13,5,153,60,111,5
8,9,122,53,111,6
7,2,129,53,111,7
5,4,108,51,111,8
9,4,121,61,111,9
9,7,139,69,112,0
5,5,135,55,112,1
7,4,145,45,112,2
6,4,144,55,112,3
6,5,123,58,112,4
13,4,155,58,112,5
8,9,122,52,112,6
7,1,128,53,112,7
5,3,111,49,112,8
10,4,120,62,112,9
10,6,138,69,113,0
4,5,133,56,113,1
7,3,146,47,113,2
6,4,145,54,113,3
6,5,122,57,113,4
13,3,155,60,113,5
8,8,128,49,113,6
6,1,127,53,113,7
5,3,110,50,113,8
11,4,122,61,113,9
10,5,139,69,114,0
4,2,134,59,114,1
7,3,146,47,114,2
6,4,145,53,114,3
6,4,122,58,114,4
13,3,154,60,114,5
8,8,128,49,114,6
6,1,129,53,114,7
5,3,111,49,114,8
11,4,121,61,114,9
10,5,141,68,115,0
4,2,131,60,115,1
7,3,146,47,115,2
6,4,147,52,115,3
7,4,120,58,115,4
12,3,157,59,115,5
8,8,129,50,115,6
6,0,129,52,115,7
5,3,110,49,115,8
11,4,120,63,115,9
10,5,140,66,116,0
4,2,131,60,116,1
7,2,147,48,116,2
